GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
blaOXA-210_1_JF795487	0	6	5	0	0	4	0	2	9	0	1	5	0	0	1	2	3	4
blaOXA-211_1_JN861779	0	17	2	0	0	0	0	4	0	0	0	0	0	0	3	0	0	6
blaOXA-212_1_JN861780	0	15	8	0	0	0	0	5	0	0	0	0	0	0	2	0	3	2
blaOXA-213_1_JN861781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-214_1_JN861782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-215_1_JN861783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-216_1_FR865168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-217_1_JN603240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-219_1_JN215211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-223_1_JN248564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-224_1_JN412067	0	3	0	0	0	1	0	3	4	1	0	3	0	6	0	0	0	2
blaOXA-225_1_JN638887	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-226_1_FJ617207	0	3	3	0	0	5	1	1	4	0	0	4	1	1	3	1	2	0
blaOXA-228_1_JQ422053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-229_1_JQ422052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-230_1_JQ422054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-231_1_JQ326200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-232_1_JX423831	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaOXA-233_1_KJ657570	0	15	34	0	0	10	1	6	41	1	1	9	3	20	3	1	7	23
blaOXA-234_1_NG_050607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-235_1_JQ820240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-236_1_JQ820242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-237_1_JQ820241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-239_1_JQ837239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-240_1_JX089628	0	29	59	4	1	9	0	15	43	1	3	14	2	17	6	0	7	26
blaOXA-241_1_JX025021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-242_1_JX025022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-243_1_AFRQ01000031	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-244_1_KP659189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-245_1_JX438001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-247_1_JX893517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-248_1_HE963769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-249_1_HE963770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-250_1_HE963771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-251_1_JN118546	0	15	31	1	1	2	0	4	26	2	0	4	2	12	2	1	2	15
blaOXA-253_1_KC479324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-254_1_AB781687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-255_1_KC479325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-256_1_HE616889	0	28	57	5	1	10	1	5	52	1	0	10	4	28	3	0	3	34
blaOXA-257_1_KC567681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-258_1_HE614014	81	0	0	0	0	2	1	0	0	3	0	0	0	0	1	0	0	1
blaOXA-278_1_KC771279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-309_1_HF947514	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-320_1_KF151169	0	1	0	0	1	1	0	1	0	0	0	0	0	4	0	0	0	0
blaOXA-322_1_KF203096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-323_1_KF203097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-324_1_KF203098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-325_1_KF203099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-326_1_KF203100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-327_1_KF203101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-328_1_KF203102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-329_1_KF203103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-330_1_KF203104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-331_1_KF203105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-332_1_KF203106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-333_1_KF203107	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
blaOXA-334_1_KF203108	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
blaOXA-335_1_KF203109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-348_1_KF297577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-349_1_KF297578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-350_1_KF297579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-351_1_KF297580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-352_1_KF297581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-353_1_KF297582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-354_1_KF297583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-355_1_KF297584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-356_1_KF297585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-357_1_KF421160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-358_1_KF421161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-359_1_KF421162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-360_1_KF421163	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-371_1_AB871653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-372_1_KJ746496	0	6	10	1	2	5	0	3	2	5	11	11	5	19	4	0	29	4
blaOXY-1-1_1_Z30177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-1-2_2_AJ871864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-1-3_3_AY077482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-1-4_4_AY077483	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blaOXY-1-5_5_AY077486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-1-6_6_Y17715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-1-7_7_M27459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-1_1_AJ871866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-2_2_AJ871867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-3_3_AY077488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-4_4_Y17714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-5_5_AY077487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-6_6_AY077485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-7_7_Z49084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-8_8_AY055205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-9_9_FJ785625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-2-10_10_FJ785626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-3-1_1_AF491278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-4-1_1_AY077481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-5-1_1_AJ871868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-5-2_2_AJ871871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-6-1_1_AJ871873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-6-2_2_AJ871875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-6-3_3_AJ871876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXY-6-4_4_AJ871877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPAO_1_AY083595	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
blaPAO_2_FJ666065	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blaPAO_3_FJ666073	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
blaPAO_4_AY083592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPER-1_1_GU944725	0	2	0	0	0	6	0	0	4	5	0	0	0	5	0	0	0	1
blaPER-2_1_X93314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPER-3_1_AY740681	0	0	1	0	0	4	0	0	3	0	0	0	0	3	0	0	0	1
blaPER-4_1_EU748544	0	0	1	0	0	4	0	0	2	0	0	0	0	8	0	0	0	3
blaPER-5_1_FJ627180	0	1	1	0	0	2	0	0	2	1	0	0	0	3	0	0	0	1
blaPER-6_1_GQ396303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPER-7_1_HQ713678	0	0	0	0	0	7	0	0	5	4	0	0	0	2	0	0	0	0
blaRAHN-1_1_GU645205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaRAHN-1_2_AF338038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaRAHN-2_2_HM114350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
blaROB-1_1_DQ840517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaROB-1_2_AF022114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-2a_1_X98102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-5_1_X55640	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-7_1_U20270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-8_1_U92041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-13_1_AF164577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-14_1_AF226622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-15_1_AJ011428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-16_1_AF072684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-18_1_AF132290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-24_1_AB023477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-25_1_AF208796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-26_1_AF227204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-27_1_AF293345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-28_1_AF299299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-29_1_AF301532	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-30_1_AY661885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-31_1_AY277255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-33_1_AY037779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-34_1_AY036620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-35_1_AY070258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-36_1_AF467947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-37_1_AF467948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaSHV-40_1_AF535128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-41_1_AF535129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-43_1_AY065991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-44_1_AY259119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-45_1_AF547625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-46_1_AY210887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-48_1_AY263404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-49_1_AY528718	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-50_1_AY288915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaSHV-51_1_AY289548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-52_1_HQ845196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-55_1_DQ054528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-56_1_EU586041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-57_1_AY223863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-59_1_AY790341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-60_1_AB302939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-61_1_AJ866284	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaSHV-62_1_AJ866285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-63_1_EU342351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-64_1_DQ174304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-65_1_DQ174305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-66_1_DQ174306	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-67_1_DQ174307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-69_1_DQ174308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-70_1_DQ013287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-72_1_AM176547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-73_1_AM176548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-74_1_AM176549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-75_1_AM176550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-76_1_AM176551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-77_1_EF373975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-78_1_AM176553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-79_1_AM176554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-80_1_AM176555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-81_1_AM176556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-82_1_AM176557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-85_1_DQ322460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaSHV-86_1_DQ328802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-89_1_DQ193536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-92_1_DQ836922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-93_1_EF373969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-94_1_EF373970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-95_1_EF373972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-96_1_EF373971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-97_1_EF373973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-98_1_AM941844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-99_1_AM941845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-100_1_AM941846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-101_1_EU155018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-102_1_EU024485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-103_1_EU032604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-104_1_EU274581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-105_1_FJ194944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-106_1_AM922307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-107_1_AM922308	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-108_1_AM922309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-109_1_EU418913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-110_1_HQ877615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-120_1_JF812965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-121_1_GQ428198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-128_1_GU932590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-129_1_GU827715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-132_1_GU981741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-133_1_AB551737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-134_1_HM559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-135_1_HQ637576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-137_1_HQ661363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-141_1_JQ388884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-142_1_JQ029959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-143_1_JQ341060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-144_1_JQ926986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-145_1_JX013655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-147_1_JX121114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-148_1_JX121115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-149_1_JX121116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-150_1_JX121117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-151_1_JX121118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-152_1_JX121119	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-153_1_JX121120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-154_1_JX121121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-155_1_JX121122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-156_1_JX121123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-157_1_JX121124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-158_1_JX121125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-159_1_JX121126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-160_1_JX121127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-161_1_JX121128	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-162_1_JX121129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-163_1_JX121130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-164_1_HE981194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-165_1_JX121131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-168_1_JX870080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-172_1_KF513177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaSHV-173_1_KF513178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-178_1_KF705209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSHV-179_1_KF705208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaTEM-1A_1_HM749966	4	5	5	5	5	5	2	4	2	6	1	2	4	2	2	6	5	3
blaTEM-1B_1_AY458016	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1
blaTEM-1C_1_FJ560503	3	0	1	1	5	2	1	3	1	0	2	4	5	1	3	3	2	1
blaTEM-1D_1_AF188200	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
blaTEM-2_1_X54606	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
blaTEM-2_2_AJ251946	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0
blaTEM-3_1_X64523	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaTEM-6_1_X57972	2	2	1	3	1	0	1	2	0	0	2	1	0	3	1	1	1	2
blaTEM-8_1_X65252	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blaTEM-10_1_AF093512	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
blaTEM-11_1_AY874537	0	0	3	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0
blaTEM-12_1_M88143	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
blaTEM-15_1_AM849805	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1
blaTEM-16_1_X65254	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
blaTEM-17_1_Y14574	0	2	1	3	3	3	2	0	0	6	2	2	2	3	4	2	2	2
blaTEM-20_1_EU527189	1	0	0	1	1	0	1	1	1	0	1	0	0	0	2	1	3	0
blaTEM-21_1_Y17582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTEM-22_1_Y17583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTEM-24_1_GQ293500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTEM-28_1_U37195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
blaTEM-29_1_DQ269440	0	1	0	1	3	0	0	1	0	1	1	0	0	2	1	2	0	0
blaTEM-30_1_AJ437107	0	1	2	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0
blaTEM-33_1_GU371926	1	0	1	0	1	1	0	0	1	1	1	1	0	2	0	1	0	0
blaTEM-34_1_KC292503	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
blaTEM-43_1_U95363	0	0	3	2	0	1	0	3	0	1	0	3	0	0	0	2	1	1
blaTEM-45_1_X95401	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0
blaTEM-47_1_Y10279	0	1	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	1
blaTEM-48_1_Y10280	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0
blaTEM-49_1_Y10281	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
blaTEM-52C_2_EF141186	1	0	1	1	1	1	0	2	0	2	2	2	0	0	0	2	1	0
blaTEM-52B_1_AF027199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTEM-53_1_AF104441	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
blaTEM-54_1_AF104442	0	2	3	3	6	7	3	4	4	4	5	3	1	9	1	5	2	1
blaTEM-55_1_DQ286729	1	0	0	0	1	0	1	1	1	1	1	0	1	2	0	1	0	0
blaTEM-57_1_FJ405211	1	1	1	0	0	0	3	0	0	0	0	1	0	0	1	1	3	1
blaTEM-60_1_AF047171	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blaTEM-63_1_AF332513	0	0	0	0	1	1	1	1	0	0	1	2	1	0	1	0	0	0
blaTEM-67_1_AF091113	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0
