clade_name	CGH1	CGH2	CGH3	CGH4	CGH5	CGH6	SLMC1	SLMC2	SLMC3	SLMC4	SLMC5	SLMC6	UST1	UST2	UST3	UST4	UST5	UST6
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	5525587.0	4784489.0	2585888.0	5967966.0	3987078.0	680705.0	250249.0	9572719.0	23368555.0	7038929.0	7830362.0	1597864.0	392689.0	264408.0	191676.0	684311.0	3551631.0	8075462.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae	2548375.0	888708.0	59236.0	324812.0	271335.0	44988.0	28160.0	0.0	75883.0	58766.0	59614.0	4246.0	16348.0	100977.0	67172.0	31716.0	106800.0	123431.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	1557993.0	762888.0	891109.0	1712331.0	438749.0	399454.0	18937.0	58.0	2906926.0	655765.0	616150.0	127420.0	256066.0	67701.0	55701.0	125096.0	236299.0	115567.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae	1817853.0	124500.0	64.0	2131136.0	832356.0	965342.0	15353.0	406022.0	15804.0	14064.0	26580.0	1240101.0	1427614.0	44930.0	202568.0	479386.0	256431.0	204447.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	1359019.0	1058214.0	42461.0	1288471.0	130407.0	119684.0	105627.0	0.0	873353.0	119985.0	30077.0	22924.0	234499.0	324032.0	506384.0	323335.0	20303.0	296720.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae	2079757.0	785521.0	1541082.0	5308662.0	4109515.0	3355635.0	793.0	7084768.0	7560616.0	4581147.0	1674600.0	7358277.0	426691.0	3826744.0	5161435.0	17042666.0	6284734.0	2836461.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	1295991.0	2665283.0	68539.0	291464.0	199385.0	343507.0	39418.0	885.0	113210.0	95031.0	183720.0	13510.0	91976.0	103699.0	75160.0	122815.0	154940.0	1134541.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	793033.0	2272422.0	2153778.0	2312194.0	1537814.0	243921.0	87845.0	17296.0	1425669.0	830084.0	1843352.0	137492.0	210609.0	463227.0	1783136.0	1108566.0	910401.0	2174861.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	631590.0	2548078.0	666091.0	616157.0	394037.0	546420.0	13505.0	2713100.0	1948487.0	1792789.0	974030.0	40770.0	220842.0	28984.0	39108.0	428914.0	1336196.0	69554.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	600515.0	0.0	1143246.0	164118.0	36956.0	7382477.0	777629.0	0.0	510889.0	2942414.0	1727696.0	9973161.0	785216.0	4973.0	118729.0	892493.0	6131.0	103894.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	391826.0	1163468.0	137633.0	3610801.0	318408.0	78287.0	10815.0	393663.0	50691.0	130156.0	217972.0	41422.0	20985.0	425.0	21743.0	0.0	66559.0	100529.0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	476162.0	927862.0	160950.0	687433.0	213219.0	44266.0	92.0	4791.0	78990.0	409231.0	192295.0	1075.0	11352.0	0.0	15345.0	14380.0	75125.0	34872.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	337810.0	2654640.0	631145.0	281133.0	251389.0	138039.0	53121.0	70292.0	114688.0	584742.0	483399.0	167157.0	127145.0	203645.0	151781.0	175222.0	215111.0	254325.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae	242154.0	1641748.0	159597.0	766975.0	792815.0	144596.0	10876.0	121660.0	221633.0	224416.0	493477.0	377595.0	48255.0	16151.0	20828.0	31866.0	92347.0	19884.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	100956.0	63580.0	92892.0	98687.0	80495.0	127525.0	148190.0	46918.0	19177.0	13161.0	22779.0	37886.0	56487.0	3036.0	1833.0	6091.0	1853.0	9195.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	93192.0	103025.0	82327.0	272119.0	580694.0	259098.0	4829.0	18245440.0	460930.0	584262.0	233818.0	224803.0	20061.0	9837.0	134503.0	204543.0	25967.0	113130.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae	109607.0	70408.0	16979.0	99763.0	411616.0	56717.0	39946.0	4304686.0	154197.0	40471.0	15363.0	13317.0	22379.0	44845.0	232564.0	516767.0	998534.0	120581.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae	125426.0	352458.0	32926.0	100569.0	68376.0	21821.0	2842.0	2307423.0	91161.0	259262.0	105181.0	0.0	4011.0	0.0	0.0	0.0	0.0	7791.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	68479.0	78615.0	111042.0	109591.0	142587.0	5018.0	22077.0	0.0	18610.0	410379.0	43397.0	0.0	0.0	5074.0	130021.0	9317.0	27238.0	9722.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	86918.0	78587.0	8521.0	225626.0	199211.0	11401.0	3591.0	0.0	25683.0	24987.0	11782.0	1954.0	15587.0	57597.0	37541.0	11225.0	35162.0	157843.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	142013.0	235452.0	22502.0	621028.0	41157.0	6383.0	0.0	0.0	177240.0	17385.0	16105.0	28316.0	14083.0	119381.0	328903.0	65558.0	417191.0	232912.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	89890.0	14562.0	244271.0	166406.0	75861.0	310687.0	31497.0	199564.0	43188.0	113949.0	113938.0	68676.0	88421.0	19200.0	508648.0	276156.0	663781.0	1247257.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae	65042.0	1710.0	8956.0	1383.0	13665.0	3654.0	0.0	0.0	359586.0	3533.0	0.0	0.0	0.0	217131.0	385096.0	23597.0	964.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	38666.0	12509.0	9434.0	55752.0	32797.0	17952.0	11935.0	15280.0	8849.0	30001.0	64767.0	11918.0	0.0	638.0	9873.0	0.0	5921.0	7053.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	61637.0	88490.0	91924.0	70673.0	59963.0	153684.0	72484.0	77914.0	22465.0	8835.0	28996.0	75086.0	13431.0	17466.0	29336.0	129349.0	13111.0	18766.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	49706.0	9213.0	2736.0	566412.0	61170.0	24860.0	0.0	47360.0	56743.0	102690.0	60510.0	0.0	89554.0	60259.0	136429.0	355040.0	2292.0	745015.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	38545.0	7100.0	0.0	144211.0	21151.0	36852.0	0.0	33833.0	23253.0	6093.0	59681.0	1178.0	17818.0	345.0	1633.0	166605.0	0.0	58205.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	52828.0	30238.0	1062930.0	246690.0	358987.0	5215.0	4636.0	4084910.0	75986.0	126860.0	339344.0	169.0	197331.0	38176.0	477259.0	290167.0	294703.0	210469.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micropepsales|f__Micropepsaceae	43951.0	6278.0	0.0	276.0	10547.0	5950.0	14997.0	0.0	31467.0	30395.0	5103.0	12900.0	12022.0	41517.0	44613.0	32638.0	37892.0	28473.0
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales|f__Bacteriovoracaceae	60340.0	82067.0	0.0	0.0	0.0	71653.0	14533.0	0.0	1932.0	362.0	75018.0	110774.0	175276.0	27111.0	470.0	0.0	0.0	69507.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	57606.0	42276.0	38953.0	75480.0	27749.0	58482.0	46329.0	39755.0	40661.0	31682.0	35509.0	54770.0	102809.0	57716.0	66516.0	59398.0	35507.0	58281.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae	58001.0	149170.0	55217.0	50172.0	53158.0	7794.0	2183.0	3302.0	2784.0	9714.0	37725.0	0.0	15639.0	10358.0	45846.0	637.0	13103.0	30679.0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae	26859.0	61280.0	35734.0	271261.0	38968.0	7193.0	229.0	0.0	2173.0	63946.0	17693.0	97.0	0.0	0.0	0.0	0.0	163.0	1475.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae	29618.0	7103.0	26263.0	56092.0	26586.0	8681.0	2843.0	0.0	249525.0	77772.0	78837.0	24806.0	140.0	24539.0	7862.0	6544.0	5056.0	1652.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	39087.0	712350.0	185885.0	985867.0	362633.0	17592.0	4963.0	16941.0	28386.0	194011.0	391211.0	5060.0	0.0	0.0	11013.0	3666.0	14329.0	3509.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae	41273.0	112787.0	1931.0	32020.0	62812.0	63356.0	0.0	0.0	33429.0	29110.0	23503.0	40712.0	80026.0	0.0	286071.0	28092.0	168370.0	72171.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified	21868.0	76802.0	0.0	278.0	24139.0	3242.0	0.0	0.0	28258.0	0.0	0.0	513.0	0.0	0.0	0.0	0.0	1523.0	196.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	18128.0	19203.0	21397.0	135432.0	97329.0	7742.0	1384.0	17558.0	74420.0	137186.0	59074.0	1575.0	0.0	7759.0	18204.0	118816.0	30553.0	2635.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	28880.0	31444.0	179312.0	57160.0	38160.0	68952.0	695.0	566.0	44786.0	147862.0	230285.0	14550.0	355.0	339.0	2954.0	3492.0	0.0	1328.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	18879.0	1814.0	13196.0	77025.0	2542.0	7573.0	0.0	0.0	3839.0	2563.0	4005.0	0.0	0.0	0.0	32.0	7035.0	0.0	1642.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Kaistiaceae	28822.0	169841.0	92493.0	35053.0	17965.0	5036.0	7785.0	147237.0	4876.0	14086.0	32492.0	4373.0	0.0	37012.0	1721.0	1531.0	428.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Reyranellaceae	30783.0	117855.0	122163.0	27971.0	130262.0	23595.0	967.0	1643307.0	91866.0	15482.0	21890.0	8542.0	4853.0	65306.0	22305.0	10954.0	28652.0	17473.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae	15159.0	9046.0	23098.0	95927.0	40272.0	11341.0	615.0	0.0	2859.0	152.0	2409.0	770.0	4644.0	0.0	0.0	2026.0	572.0	62931.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	21536.0	0.0	549.0	0.0	289.0	11112.0	126564.0	0.0	203965.0	44283.0	3690.0	41963.0	81328.0	506719.0	622124.0	274521.0	457499.0	717180.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	8053.0	243.0	0.0	64937.0	3097.0	1703.0	0.0	5351.0	19530.0	15659.0	29979.0	0.0	1372.0	3881.0	10449.0	40474.0	206.0	21299.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	11055.0	3688.0	0.0	39883.0	1926.0	1430.0	0.0	18122.0	9136.0	14538.0	17278.0	0.0	806.0	2505.0	686.0	3991.0	0.0	10017.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae	17777.0	26829.0	5275708.0	134.0	175.0	8467.0	0.0	1862.0	1309.0	356.0	1155.0	167.0	33941.0	503849.0	26816.0	4598.0	3402.0	8794.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae	5747.0	3109.0	133936.0	32973.0	24362.0	30733.0	4407.0	0.0	576752.0	20616.0	29008.0	9621.0	9682.0	6219.0	20145.0	373694.0	47086.0	0.0
k__Bacteria|p__Chloroflexi|c__CFGB10797|o__OFGB10797|f__FGB10797	10547.0	16671.0	12051.0	13399.0	7344.0	2818.0	85.0	0.0	0.0	2926.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	11888.0	92086.0	268047.0	140305.0	493712.0	9783.0	0.0	0.0	132013.0	46961.0	61410.0	0.0	5100.0	237193.0	126553.0	142250.0	8605175.0	4987540.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	4947.0	0.0	0.0	8528.0	6591.0	1713.0	0.0	0.0	0.0	0.0	412.0	0.0	0.0	0.0	3555.0	1872.0	0.0	545.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	5127.0	2730.0	3422.0	22982.0	7078.0	2812.0	0.0	10800.0	10619.0	17047.0	26352.0	0.0	0.0	903.0	1940.0	1535.0	0.0	1854.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae	6520.0	0.0	0.0	0.0	0.0	784.0	0.0	0.0	384.0	2730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB343|o__OFGB343|f__FGB343	3591.0	0.0	16334.0	11755.0	6963.0	3848.0	969.0	9908.0	5504.0	4604.0	20702.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	5796.0	865.0	5613.0	12420.0	4513.0	1944.0	0.0	8490.0	10771.0	2892.0	9382.0	0.0	0.0	156.0	0.0	713.0	0.0	8311.0
k__Bacteria|p__Synergistetes|c__CFGB7945|o__OFGB7945|f__FGB7945	4239.0	17398.0	6943.0	36243.0	12208.0	2561.0	0.0	1661.0	1043.0	82148.0	160879.0	6289.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	4861.0	3307.0	3173.0	9753.0	2986.0	5278.0	0.0	3829.0	22668.0	8528.0	8718.0	0.0	0.0	0.0	0.0	18141.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	4295.0	2622.0	241.0	8239.0	7509.0	2225.0	0.0	0.0	0.0	0.0	0.0	0.0	1340.0	1296.0	2634.0	1587.0	115.0	72608.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	8341.0	381.0	22525.0	490382.0	278912.0	68084.0	0.0	180426.0	552629.0	559040.0	251111.0	88.0	1442.0	31415.0	276075.0	119319.0	39589.0	41581.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Beutenbergiaceae	6150.0	922.0	0.0	4633.0	7096.0	381.0	0.0	219365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3592.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Tsukamurellaceae	5105.0	0.0	0.0	3245.0	37415.0	5093.0	0.0	0.0	0.0	0.0	0.0	2116.0	0.0	9935.0	5267.0	10995.0	18868.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	3215.0	16583.0	6664.0	40190.0	11345.0	92.0	0.0	20031.0	2305.0	24608.0	45416.0	8367.0	0.0	0.0	0.0	2970.0	0.0	3265.0
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658|f__FGB658	3949.0	830.0	1389.0	40641.0	23640.0	5673.0	0.0	4149.0	5938.0	14834.0	4003.0	0.0	0.0	0.0	0.0	0.0	6524.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	6784.0	34128.0	59267.0	0.0	0.0	8419.0	0.0	521928.0	390166.0	9995.0	377.0	1457.0	36002.0	16258.0	2589534.0	440293.0	639171.0	25652.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	4553.0	0.0	0.0	0.0	351.0	843.0	0.0	0.0	2497.0	0.0	15303.0	0.0	0.0	2241.0	0.0	63393.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2996.0	1601.0	4100.0	43114.0	13324.0	1615.0	0.0	0.0	11737.0	36712.0	10831.0	0.0	0.0	1658.0	3804.0	1045.0	2239.0	203.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2547.0	1219.0	418.0	285407.0	10932.0	15888.0	0.0	951.0	3768.0	1750.0	18294.0	0.0	3008.0	87778.0	100853.0	213775.0	346.0	41862.0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	1325.0	0.0	0.0	13412.0	2121.0	24.0	0.0	0.0	0.0	259.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	1905.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	1938.0	8337.0	75043.0	9797.0	5526.0	1367.0	1111.0	4220.0	10670.0	53687.0	131072.0	1686.0	0.0	0.0	116.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670|f__FGB1670	1670.0	2230.0	3259.0	13330.0	6316.0	0.0	0.0	526.0	11755.0	6782.0	14586.0	0.0	0.0	0.0	0.0	7120.0	0.0	262.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	1660.0	227.0	489.0	27094.0	8293.0	1306.0	0.0	0.0	5822.0	0.0	677.0	0.0	0.0	1860.0	1132.0	7066.0	383.0	12620.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomonadales|f__Hyphomonadaceae	2353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	4030.0	0.0	22602.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Dietziaceae	1930.0	117786.0	1128.0	163415.0	26274.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14652.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	2182.0	722.0	1003.0	0.0	391.0	0.0	0.0	0.0	0.0	408.0	1180.0	34.0	0.0	130.0	15499.0	0.0	784.0	2956.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2293.0	0.0	0.0	92457.0	35005.0	4898.0	0.0	0.0	40784.0	49881.0	24874.0	0.0	341.0	1042.0	1412.0	17416.0	2795.0	872.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	1257.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	1519.0	0.0	0.0	74810.0	21324.0	16952.0	0.0	0.0	72506.0	33581.0	10355.0	0.0	0.0	0.0	6666.0	10485.0	2755.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	1063.0	2622.0	2192.0	2612.0	1527.0	5648.0	6356.0	1019.0	0.0	0.0	0.0	0.0	0.0	1476.0	0.0	1319.0	1765.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Terrimicrobia|o__Terrimicrobiales|f__Terrimicrobiaceae	1723.0	470.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	993.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	1077.0	333.0	0.0	7389.0	0.0	0.0	0.0	0.0	0.0	0.0	436.0	0.0	6891.0	0.0	14445.0	38828.0	0.0	14910.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107	792.0	0.0	305.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	1645.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776	435.0	0.0	1513.0	3071.0	908.0	611.0	0.0	0.0	0.0	4795.0	1319.0	0.0	0.0	0.0	2587.0	0.0	945.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB8705|o__OFGB8705|f__FGB8705	804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1518.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	1033.0	15720.0	0.0	0.0	0.0	0.0	0.0	0.0	20533.0	0.0	0.0	0.0	0.0	6149.0	658.0	0.0	280.0	1661.0
k__Bacteria|p__Candidatus_Omnitrophica|c__CFGB8440|o__OFGB8440|f__FGB8440	512.0	0.0	965.0	99.0	0.0	644.0	139.0	0.0	5485.0	6271.0	2115.0	1310.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	1113.0	3243.0	116.0	49217.0	11660.0	0.0	0.0	0.0	18382.0	31612.0	10273.0	0.0	0.0	0.0	1337.0	3354.0	1259.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae	869.0	11201.0	0.0	0.0	204.0	53285.0	0.0	0.0	0.0	0.0	0.0	1018889.0	0.0	0.0	4066.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae	839.0	3883.0	1427.0	1392.0	647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Chelatococcaceae	1193.0	7682.0	34055.0	3124.0	2041.0	0.0	0.0	33509.0	0.0	890.0	1250.0	0.0	0.0	2466.0	25891.0	1252.0	1526.0	0.0
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales|f__Bdellovibrionaceae	441.0	0.0	0.0	480563.0	1219555.0	68108.0	47940.0	0.0	1915.0	356876.0	395611.0	5176.0	11056.0	0.0	0.0	0.0	255299.0	100587.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae	555.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Jonesiaceae	312.0	0.0	0.0	1636.0	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB14846|o__OFGB14846|f__FGB14846	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3758.0	1861.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	294.0	13737.0	5356.0	95491.0	6488.0	15276.0	2270.0	0.0	4242.0	414.0	6350.0	287.0	1162.0	77637.0	0.0	2908.0	575.0	23909.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	164.0	7535.0	3033.0	15796.0	828.0	0.0	0.0	5299.0	0.0	4364.0	43550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	158.0	583.0	302.0	7453.0	141.0	0.0	0.0	0.0	0.0	6318.0	1576.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae	138.0	178.0	0.0	16012.0	1758.0	0.0	0.0	0.0	1088.0	5413.0	13975.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB7713|o__OFGB7713|f__FGB7713	124.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	86.0	0.0	1920.0	1569.0	750.0	0.0	0.0	0.0	17938.0	1547.0	8423.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	63.0	0.0	9613.0	0.0	429.0	554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacter	6306045.0	16418.0	2847420.0	458039.0	767800.0	12597113.0	10516521.0	1718542.0	1515566.0	3150572.0	3202459.0	2969559.0	1240044.0	95709.0	579020.0	678908.0	54352.0	150759.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas	2897248.0	4294454.0	1824838.0	2384896.0	669423.0	56395.0	31094.0	0.0	723951.0	6112650.0	3904304.0	10531.0	7101.0	1173.0	25452.0	93310.0	79420.0	210668.0
